Park;Year;Month;Day;Consumption
Avioso;2023;6;5;50,8032
Avioso;2023;6;6;53,4492
Avioso;2023;6;7;55,0368
Avioso;2023;6;8;51,8616
Avioso;2023;6;9;52,3908
Avioso;2023;6;10;52,92
Avioso;2023;6;11;51,3324
Avioso;2023;6;12;55,0368
Avioso;2023;6;13;51,8616
Avioso;2023;6;14;55,0368
Avioso;2023;6;15;51,8616
Avioso;2023;6;16;55,566
Avioso;2023;6;17;53,4492
Avioso;2023;6;18;53,9784
Avioso;2023;6;19;50,8032
Avioso;2023;6;20;52,92
Avioso;2023;6;21;55,0368
Avioso;2023;6;22;52,3908
Avioso;2023;6;23;55,0368
Avioso;2023;6;24;53,9784
Avioso;2023;6;25;51,3324
Avioso;2023;6;26;55,566
Avioso;2023;6;27;51,8616
Avioso;2023;6;28;52,92
Avioso;2023;6;29;50,274
Avioso;2023;6;30;53,4492
Avioso;2023;7;1;64,77408
Avioso;2023;7;2;62,23392
Avioso;2023;7;3;62,23392
Avioso;2023;7;4;64,77408
Avioso;2023;7;5;61,59888
Avioso;2023;7;6;66,6792
Avioso;2023;7;7;64,13904
Avioso;2023;7;8;65,40912
Avioso;2023;7;9;63,504
Avioso;2023;7;10;60,96384
Avioso;2023;7;11;66,6792
Avioso;2023;7;12;65,40912
Avioso;2023;7;13;60,3288
Avioso;2023;7;14;62,86896
Avioso;2023;7;15;62,23392
Avioso;2023;7;16;62,86896
Avioso;2023;7;17;66,04416
Avioso;2023;7;18;62,23392
Avioso;2023;7;19;62,23392
Avioso;2023;7;20;64,77408
Avioso;2023;7;21;60,3288
Avioso;2023;7;22;60,3288
Avioso;2023;7;23;66,04416
Avioso;2023;7;24;60,3288
Avioso;2023;7;25;61,59888
Avioso;2023;7;26;64,13904
Avioso;2023;7;27;64,13904
Avioso;2023;7;28;64,77408
Avioso;2023;7;29;63,504
Avioso;2023;7;30;60,3288
Avioso;2023;7;31;62,23392
Avioso;2023;8;1;63,34524
Avioso;2023;8;2;59,122224
Avioso;2023;8;3;57,915648
Avioso;2023;8;4;63,34524
Avioso;2023;8;5;57,915648
Avioso;2023;8;6;59,122224
Avioso;2023;8;7;60,3288
Avioso;2023;8;8;58,518936
Avioso;2023;8;9;60,3288
Avioso;2023;8;10;57,915648
Avioso;2023;8;11;63,34524
Avioso;2023;8;12;60,932088
Avioso;2023;8;13;59,122224
Avioso;2023;8;14;59,122224
Avioso;2023;8;15;0
Avioso;2023;8;16;289,57824
Avioso;2023;8;17;62,741952
Avioso;2023;8;18;60,932088
Avioso;2023;8;19;61,535376
Avioso;2023;8;20;58,518936
Avioso;2023;8;21;57,31236
Avioso;2023;8;22;63,34524
Avioso;2023;8;23;57,915648
Avioso;2023;8;24;59,725512
Avioso;2023;8;25;59,122224
Avioso;2023;8;26;62,741952
Avioso;2023;8;27;58,518936
Avioso;2023;8;28;58,518936
Avioso;2023;8;29;57,31236
Avioso;2023;8;30;60,3288
Avioso;2023;8;31;62,741952
Avioso;2023;9;1;45,849888
Avioso;2023;9;2;45,849888
Avioso;2023;9;3;46,3325184
Avioso;2023;9;4;49,7109312
Avioso;2023;9;5;47,7804096
Avioso;2023;9;6;49,7109312
Avioso;2023;9;7;48,26304
Avioso;2023;9;8;48,7456704
Avioso;2023;9;9;48,26304
Avioso;2023;9;10;50,1935616
Avioso;2023;9;11;45,849888
Avioso;2023;9;12;46,3325184
Avioso;2023;9;13;49,7109312
Avioso;2023;9;14;50,1935616
Avioso;2023;9;15;49,2283008
Avioso;2023;9;16;50,676192
Avioso;2023;9;17;49,2283008
Avioso;2023;9;18;46,3325184
Avioso;2023;9;19;49,7109312
Avioso;2023;9;20;48,26304
Avioso;2023;9;21;47,7804096
Avioso;2023;9;22;48,7456704
Avioso;2023;9;23;48,26304
Avioso;2023;9;24;50,1935616
Avioso;2023;9;25;50,1935616
Avioso;2023;9;26;49,2283008
Avioso;2023;9;27;45,849888
Avioso;2023;9;28;48,7456704
Avioso;2023;9;29;45,849888
Avioso;2023;9;30;49,7109312
Avioso;2023;10;1;32,0949216
Avioso;2023;10;2;34,45981056
Avioso;2023;10;3;32,43276288
Avioso;2023;10;4;35,13549312
Avioso;2023;10;5;33,784128
Avioso;2023;10;6;33,44628672
Avioso;2023;10;7;33,10844544
Avioso;2023;10;8;32,43276288
Avioso;2023;10;9;33,10844544
Avioso;2023;10;10;32,0949216
Avioso;2023;10;11;32,43276288
Avioso;2023;10;12;35,4733344
Avioso;2023;10;13;32,0949216
Avioso;2023;10;14;33,44628672
Avioso;2023;10;15;33,10844544
Avioso;2023;10;16;32,43276288
Avioso;2023;10;17;32,77060416
Avioso;2023;10;18;32,0949216
Avioso;2023;10;19;33,44628672
Avioso;2023;10;20;35,13549312
Avioso;2023;10;21;33,10844544
Avioso;2023;10;22;34,45981056
Avioso;2023;10;23;35,4733344
Avioso;2023;10;24;32,43276288
Avioso;2023;10;25;34,79765184
Avioso;2023;10;26;34,12196928
Avioso;2023;10;27;35,13549312
Avioso;2023;10;28;33,10844544
Avioso;2023;10;29;33,784128
Avioso;2023;10;30;34,12196928
Avioso;2023;10;31;33,10844544
Avioso;2023;11;1;27,0273024
Avioso;2023;11;2;25,9462103
Avioso;2023;11;3;27,29757542
Avioso;2023;11;4;26,21648333
Avioso;2023;11;5;28,37866752
Avioso;2023;11;6;27,29757542
Avioso;2023;11;7;28,37866752
Avioso;2023;11;8;26,21648333
Avioso;2023;11;9;28,37866752
Avioso;2023;11;10;25,9462103
Avioso;2023;11;11;27,0273024
Avioso;2023;11;12;26,75702938
Avioso;2023;11;13;26,21648333
Avioso;2023;11;14;27,0273024
Avioso;2023;11;15;25,67593728
Avioso;2023;11;16;26,48675635
Avioso;2023;11;17;28,37866752
Avioso;2023;11;18;28,1083945
Avioso;2023;11;19;27,83812147
Avioso;2023;11;20;28,1083945
Avioso;2023;11;21;25,9462103
Avioso;2023;11;22;27,0273024
Avioso;2023;11;23;28,1083945
Avioso;2023;11;24;27,0273024
Avioso;2023;11;25;25,9462103
Avioso;2023;11;26;27,0273024
Avioso;2023;11;27;26,21648333
Avioso;2023;11;28;27,0273024
Avioso;2023;11;29;27,56784845
Avioso;2023;11;30;25,67593728
Avioso;2023;12;1;20,75696824
Avioso;2023;12;2;22,27049718
Avioso;2023;12;3;21,62184192
Avioso;2023;12;4;22,4867156
Avioso;2023;12;5;22,05427876
Avioso;2023;12;6;20,54074982
Avioso;2023;12;7;21,83806034
Avioso;2023;12;8;20,54074982
Avioso;2023;12;9;21,18940508
Avioso;2023;12;10;20,54074982
Avioso;2023;12;11;22,70293402
Avioso;2023;12;12;21,4056235
Avioso;2023;12;13;21,62184192
Avioso;2023;12;14;20,75696824
Avioso;2023;12;15;21,18940508
Avioso;2023;12;16;21,62184192
Avioso;2023;12;17;20,97318666
Avioso;2023;12;18;22,70293402
Avioso;2023;12;19;22,4867156
Avioso;2023;12;20;22,70293402
Avioso;2023;12;21;20,54074982
Avioso;2023;12;22;22,70293402
Avioso;2023;12;23;22,27049718
Avioso;2023;12;24;20,97318666
Avioso;2023;12;25;20,54074982
Avioso;2023;12;26;21,83806034
Avioso;2023;12;27;21,62184192
Avioso;2023;12;28;20,75696824
Avioso;2023;12;29;22,27049718
Avioso;2023;12;30;21,18940508
Avioso;2023;12;31;22,27049718
Avioso;2024;1;1;19
Avioso;2024;1;2;19,6
Avioso;2024;1;3;19,8
Avioso;2024;1;4;102
Avioso;2024;1;5;20
Avioso;2024;1;6;19,2
Avioso;2024;1;7;20
Avioso;2024;1;8;19,4
Avioso;2024;1;9;19
Avioso;2024;1;10;21
Avioso;2024;1;11;19,8
Avioso;2024;1;12;19,4
Avioso;2024;1;13;19
Avioso;2024;1;14;19
Avioso;2024;1;15;20,2
Avioso;2024;1;16;20,6
Avioso;2024;1;17;21
Avioso;2024;1;18;19,8
Avioso;2024;1;19;20
Avioso;2024;1;20;19,8
Avioso;2024;1;21;19,6
Avioso;2024;1;22;20,2
Avioso;2024;1;23;21
Avioso;2024;1;24;20,6
Avioso;2024;1;25;19,2
Avioso;2024;1;26;20,4
Avioso;2024;1;27;20,8
Avioso;2024;1;28;19
Avioso;2024;1;29;20,6
Avioso;2024;1;30;20,2
Avioso;2024;1;31;19,4
Avioso;2024;2;1;22,05
Avioso;2024;2;2;20,37
Avioso;2024;2;3;21
Avioso;2024;2;4;21,21
Avioso;2024;2;5;20,37
Avioso;2024;2;6;20,79
Avioso;2024;2;7;21,84
Avioso;2024;2;8;21,63
Avioso;2024;2;9;20,37
Avioso;2024;2;10;20,16
Avioso;2024;2;11;21,42
Avioso;2024;2;12;20,79
Avioso;2024;2;13;19,95
Avioso;2024;2;14;20,79
Avioso;2024;2;15;20,79
Avioso;2024;2;16;21,84
Avioso;2024;2;17;20,58
Avioso;2024;2;18;21,42
Avioso;2024;2;19;21,84
Avioso;2024;2;20;21,63
Avioso;2024;2;21;21,63
Avioso;2024;2;22;20,79
Avioso;2024;2;23;21
Avioso;2024;2;24;21
Avioso;2024;2;25;21,21
Avioso;2024;2;26;22,05
Avioso;2024;2;27;20,37
Avioso;2024;2;28;22,05
Avioso;2024;2;29;21
Avioso;2024;3;1;0
Avioso;2024;3;2;24,696
Avioso;2024;3;3;24,192
Avioso;2024;3;4;23,94
Avioso;2024;3;5;24,444
Avioso;2024;3;6;26,208
Avioso;2024;3;7;24,696
Avioso;2024;3;8;26,46
Avioso;2024;3;9;25,956
Avioso;2024;3;10;25,452
Avioso;2024;3;11;25,452
Avioso;2024;3;12;24,696
Avioso;2024;3;13;24,948
Avioso;2024;3;14;26,46
Avioso;2024;3;15;26,208
Avioso;2024;3;16;24,192
Avioso;2024;3;17;24,696
Avioso;2024;3;18;26,46
Avioso;2024;3;19;26,208
Avioso;2024;3;20;24,192
Avioso;2024;3;21;25,704
Avioso;2024;3;22;26,208
Avioso;2024;3;23;26,46
Avioso;2024;3;24;24,696
Avioso;2024;3;25;25,2
Avioso;2024;3;26;24,948
Avioso;2024;3;27;24,192
Avioso;2024;3;28;26,208
Avioso;2024;3;29;26,46
Avioso;2024;3;30;24,444
Avioso;2024;3;31;26,208
PalacioCristal;2023;3;15;17,4636
PalacioCristal;2023;3;16;17,1108
PalacioCristal;2023;3;17;17,8164
PalacioCristal;2023;3;18;17,4636
PalacioCristal;2023;3;19;16,758
PalacioCristal;2023;3;20;17,2872
PalacioCristal;2023;3;21;18,1692
PalacioCristal;2023;3;22;18,3456
PalacioCristal;2023;3;23;17,1108
PalacioCristal;2023;3;24;17,64
PalacioCristal;2023;3;25;18,522
PalacioCristal;2023;3;26;16,9344
PalacioCristal;2023;3;27;17,9928
PalacioCristal;2023;3;28;16,758
PalacioCristal;2023;3;29;18,3456
PalacioCristal;2023;3;30;17,1108
PalacioCristal;2023;3;31;17,2872
PalacioCristal;2023;4;1;22,7115
PalacioCristal;2023;4;2;20,9475
PalacioCristal;2023;4;3;21,3885
PalacioCristal;2023;4;4;22,932
PalacioCristal;2023;4;5;21,3885
PalacioCristal;2023;4;6;21,3885
PalacioCristal;2023;4;7;21,3885
PalacioCristal;2023;4;8;22,932
PalacioCristal;2023;4;9;21,609
PalacioCristal;2023;4;10;23,1525
PalacioCristal;2023;4;11;20,9475
PalacioCristal;2023;4;12;21,3885
PalacioCristal;2023;4;13;23,1525
PalacioCristal;2023;4;14;22,2705
PalacioCristal;2023;4;15;22,491
PalacioCristal;2023;4;16;21,3885
PalacioCristal;2023;4;17;22,932
PalacioCristal;2023;4;18;22,05
PalacioCristal;2023;4;19;21,168
PalacioCristal;2023;4;20;21,3885
PalacioCristal;2023;4;21;22,491
PalacioCristal;2023;4;22;22,491
PalacioCristal;2023;4;23;22,7115
PalacioCristal;2023;4;24;20,9475
PalacioCristal;2023;4;25;22,05
PalacioCristal;2023;4;26;20,9475
PalacioCristal;2023;4;27;22,491
PalacioCristal;2023;4;28;22,491
PalacioCristal;2023;4;29;21,609
PalacioCristal;2023;4;30;22,932
PalacioCristal;2023;5;1;31,255875
PalacioCristal;2023;5;2;29,17215
PalacioCristal;2023;5;3;0
PalacioCristal;2023;5;4;31,255875
PalacioCristal;2023;5;5;31,255875
PalacioCristal;2023;5;6;31,255875
PalacioCristal;2023;5;7;29,17215
PalacioCristal;2023;5;8;28,279125
PalacioCristal;2023;5;9;28,874475
PalacioCristal;2023;5;10;30,9582
PalacioCristal;2023;5;11;30,660525
PalacioCristal;2023;5;12;29,469825
PalacioCristal;2023;5;13;28,279125
PalacioCristal;2023;5;14;29,7675
PalacioCristal;2023;5;15;30,36285
PalacioCristal;2023;5;16;29,469825
PalacioCristal;2023;5;17;28,279125
PalacioCristal;2023;5;18;29,469825
PalacioCristal;2023;5;19;30,9582
PalacioCristal;2023;5;20;30,36285
PalacioCristal;2023;5;21;30,065175
PalacioCristal;2023;5;22;30,9582
PalacioCristal;2023;5;23;30,065175
PalacioCristal;2023;5;24;30,065175
PalacioCristal;2023;5;25;30,065175
PalacioCristal;2023;5;26;30,660525
PalacioCristal;2023;5;27;29,469825
PalacioCristal;2023;5;28;31,255875
PalacioCristal;2023;5;29;28,279125
PalacioCristal;2023;5;30;30,36285
PalacioCristal;2023;5;31;29,469825
PalacioCristal;2023;6;1;43,758225
PalacioCristal;2023;6;2;43,758225
PalacioCristal;2023;6;3;41,257755
PalacioCristal;2023;6;4;42,091245
PalacioCristal;2023;6;5;40,424265
PalacioCristal;2023;6;6;43,34148
PalacioCristal;2023;6;7;42,50799
PalacioCristal;2023;6;8;42,50799
PalacioCristal;2023;6;9;42,924735
PalacioCristal;2023;6;10;40,84101
PalacioCristal;2023;6;11;42,091245
PalacioCristal;2023;6;12;39,590775
PalacioCristal;2023;6;13;39,590775
PalacioCristal;2023;6;14;41,257755
PalacioCristal;2023;6;15;40,84101
PalacioCristal;2023;6;16;40,424265
PalacioCristal;2023;6;17;43,34148
PalacioCristal;2023;6;18;43,34148
PalacioCristal;2023;6;19;42,091245
PalacioCristal;2023;6;20;40,84101
PalacioCristal;2023;6;21;42,091245
PalacioCristal;2023;6;22;40,424265
PalacioCristal;2023;6;23;40,424265
PalacioCristal;2023;6;24;43,34148
PalacioCristal;2023;6;25;42,924735
PalacioCristal;2023;6;26;39,590775
PalacioCristal;2023;6;27;42,924735
PalacioCristal;2023;6;28;42,091245
PalacioCristal;2023;6;29;42,924735
PalacioCristal;2023;6;30;40,424265
PalacioCristal;2023;7;1;55,8021555
PalacioCristal;2023;7;2;54,7186185
PalacioCristal;2023;7;3;55,260387
PalacioCristal;2023;7;4;55,8021555
PalacioCristal;2023;7;5;53,6350815
PalacioCristal;2023;7;6;53,6350815
PalacioCristal;2023;7;7;54,17685
PalacioCristal;2023;7;8;56,8856925
PalacioCristal;2023;7;9;54,17685
PalacioCristal;2023;7;10;54,17685
PalacioCristal;2023;7;11;51,4680075
PalacioCristal;2023;7;12;54,7186185
PalacioCristal;2023;7;13;55,8021555
PalacioCristal;2023;7;14;51,4680075
PalacioCristal;2023;7;15;56,8856925
PalacioCristal;2023;7;16;55,8021555
PalacioCristal;2023;7;17;55,260387
PalacioCristal;2023;7;18;54,7186185
PalacioCristal;2023;7;19;51,4680075
PalacioCristal;2023;7;20;54,17685
PalacioCristal;2023;7;21;54,7186185
PalacioCristal;2023;7;22;54,17685
PalacioCristal;2023;7;23;54,17685
PalacioCristal;2023;7;24;51,4680075
PalacioCristal;2023;7;25;52,5515445
PalacioCristal;2023;7;26;53,6350815
PalacioCristal;2023;7;27;51,4680075
PalacioCristal;2023;7;28;54,17685
PalacioCristal;2023;7;29;56,343924
PalacioCristal;2023;7;30;56,8856925
PalacioCristal;2023;7;31;55,260387
PalacioCristal;2023;8;1;59,72997713
PalacioCristal;2023;8;2;58,02340635
PalacioCristal;2023;8;3;57,45454943
PalacioCristal;2023;8;4;54,04140788
PalacioCristal;2023;8;5;58,59226328
PalacioCristal;2023;8;6;55,17912173
PalacioCristal;2023;8;7;55,74797865
PalacioCristal;2023;8;8;54,6102648
PalacioCristal;2023;8;9;57,45454943
PalacioCristal;2023;8;10;54,04140788
PalacioCristal;2023;8;11;56,8856925
PalacioCristal;2023;8;12;55,74797865
PalacioCristal;2023;8;13;56,8856925
PalacioCristal;2023;8;14;58,59226328
PalacioCristal;2023;8;15;55,74797865
PalacioCristal;2023;8;16;57,45454943
PalacioCristal;2023;8;17;55,17912173
PalacioCristal;2023;8;18;56,8856925
PalacioCristal;2023;8;19;54,6102648
PalacioCristal;2023;8;20;59,1611202
PalacioCristal;2023;8;21;56,31683558
PalacioCristal;2023;8;22;58,59226328
PalacioCristal;2023;8;23;59,72997713
PalacioCristal;2023;8;24;54,6102648
PalacioCristal;2023;8;25;54,04140788
PalacioCristal;2023;8;26;57,45454943
PalacioCristal;2023;8;27;59,72997713
PalacioCristal;2023;8;28;59,72997713
PalacioCristal;2023;8;29;58,02340635
PalacioCristal;2023;8;30;57,45454943
PalacioCristal;2023;8;31;54,6102648
PalacioCristal;2023;9;1;38,62538521
PalacioCristal;2023;9;2;38,22718536
PalacioCristal;2023;9;3;41,01458429
PalacioCristal;2023;9;4;39,81998475
PalacioCristal;2023;9;5;41,81098399
PalacioCristal;2023;9;6;38,62538521
PalacioCristal;2023;9;7;37,82898551
PalacioCristal;2023;9;8;39,4217849
PalacioCristal;2023;9;9;39,4217849
PalacioCristal;2023;9;10;38,22718536
PalacioCristal;2023;9;11;39,4217849
PalacioCristal;2023;9;12;38,22718536
PalacioCristal;2023;9;13;37,82898551
PalacioCristal;2023;9;14;40,61638445
PalacioCristal;2023;9;15;39,02358506
PalacioCristal;2023;9;16;37,82898551
PalacioCristal;2023;9;17;38,62538521
PalacioCristal;2023;9;18;39,02358506
PalacioCristal;2023;9;19;40,2181846
PalacioCristal;2023;9;20;37,82898551
PalacioCristal;2023;9;21;37,82898551
PalacioCristal;2023;9;22;38,22718536
PalacioCristal;2023;9;23;41,81098399
PalacioCristal;2023;9;24;41,01458429
PalacioCristal;2023;9;25;39,02358506
PalacioCristal;2023;9;26;38,22718536
PalacioCristal;2023;9;27;39,4217849
PalacioCristal;2023;9;28;39,4217849
PalacioCristal;2023;9;29;39,02358506
PalacioCristal;2023;9;30;39,4217849
PalacioCristal;2023;10;1;32,15463769
PalacioCristal;2023;10;2;35,53933639
PalacioCristal;2023;10;3;32,83157743
PalacioCristal;2023;10;4;32,49310756
PalacioCristal;2023;10;5;32,83157743
PalacioCristal;2023;10;6;35,53933639
PalacioCristal;2023;10;7;34,52392678
PalacioCristal;2023;10;8;34,86239665
PalacioCristal;2023;10;9;34,18545691
PalacioCristal;2023;10;10;33,50851717
PalacioCristal;2023;10;11;35,20086652
PalacioCristal;2023;10;12;34,86239665
PalacioCristal;2023;10;13;35,53933639
PalacioCristal;2023;10;14;32,15463769
PalacioCristal;2023;10;15;34,18545691
PalacioCristal;2023;10;16;33,50851717
PalacioCristal;2023;10;17;33,1700473
PalacioCristal;2023;10;18;33,1700473
PalacioCristal;2023;10;19;33,1700473
PalacioCristal;2023;10;20;33,50851717
PalacioCristal;2023;10;21;35,20086652
PalacioCristal;2023;10;22;34,18545691
PalacioCristal;2023;10;23;32,15463769
PalacioCristal;2023;10;24;33,1700473
PalacioCristal;2023;10;25;170,9272845
PalacioCristal;2023;10;26;32,15463769
PalacioCristal;2023;10;27;32,83157743
PalacioCristal;2023;10;28;32,49310756
PalacioCristal;2023;10;29;35,20086652
PalacioCristal;2023;10;30;32,15463769
PalacioCristal;2023;10;31;35,53933639
PalacioCristal;2023;11;1;28,16069322
PalacioCristal;2023;11;2;26,26526194
PalacioCristal;2023;11;3;27,07758963
PalacioCristal;2023;11;4;27,07758963
PalacioCristal;2023;11;5;26,53603784
PalacioCristal;2023;11;6;28,43146911
PalacioCristal;2023;11;7;25,72371015
PalacioCristal;2023;11;8;28,43146911
PalacioCristal;2023;11;9;26,26526194
PalacioCristal;2023;11;10;27,07758963
PalacioCristal;2023;11;11;27,34836553
PalacioCristal;2023;11;12;26,26526194
PalacioCristal;2023;11;13;27,34836553
PalacioCristal;2023;11;14;27,34836553
PalacioCristal;2023;11;15;27,34836553
PalacioCristal;2023;11;16;27,61914142
PalacioCristal;2023;11;17;27,34836553
PalacioCristal;2023;11;18;28,43146911
PalacioCristal;2023;11;19;26,80681373
PalacioCristal;2023;11;20;27,61914142
PalacioCristal;2023;11;21;28,16069322
PalacioCristal;2023;11;22;28,16069322
PalacioCristal;2023;11;23;27,34836553
PalacioCristal;2023;11;24;28,16069322
PalacioCristal;2023;11;25;27,88991732
PalacioCristal;2023;11;26;26,26526194
PalacioCristal;2023;11;27;25,72371015
PalacioCristal;2023;11;28;26,26526194
PalacioCristal;2023;11;29;28,16069322
PalacioCristal;2023;11;30;28,43146911
PalacioCristal;2023;12;1;22,09531314
PalacioCristal;2023;12;2;22,09531314
PalacioCristal;2023;12;3;20,57896812
PalacioCristal;2023;12;4;22,09531314
PalacioCristal;2023;12;5;20,57896812
PalacioCristal;2023;12;6;22,52855457
PalacioCristal;2023;12;7;21,01220955
PalacioCristal;2023;12;8;21,44545099
PalacioCristal;2023;12;9;22,52855457
PalacioCristal;2023;12;10;22,74517529
PalacioCristal;2023;12;11;21,22883027
PalacioCristal;2023;12;12;20,79558884
PalacioCristal;2023;12;13;22,09531314
PalacioCristal;2023;12;14;22,74517529
PalacioCristal;2023;12;15;22,31193386
PalacioCristal;2023;12;16;22,74517529
PalacioCristal;2023;12;17;21,01220955
PalacioCristal;2023;12;18;22,52855457
PalacioCristal;2023;12;19;21,6620717
PalacioCristal;2023;12;20;22,09531314
PalacioCristal;2023;12;21;22,52855457
PalacioCristal;2023;12;22;20,79558884
PalacioCristal;2023;12;23;22,09531314
PalacioCristal;2023;12;24;20,79558884
PalacioCristal;2023;12;25;21,01220955
PalacioCristal;2023;12;26;21,6620717
PalacioCristal;2023;12;27;21,6620717
PalacioCristal;2023;12;28;21,6620717
PalacioCristal;2023;12;29;22,74517529
PalacioCristal;2023;12;30;22,74517529
PalacioCristal;2023;12;31;21,87869242
PalacioCristal;2024;1;1;14,56
PalacioCristal;2024;1;2;14,56
PalacioCristal;2024;1;3;13,58
PalacioCristal;2024;1;4;13,3
PalacioCristal;2024;1;5;13,86
PalacioCristal;2024;1;6;13,3
PalacioCristal;2024;1;7;14,56
PalacioCristal;2024;1;8;13,3
PalacioCristal;2024;1;9;13,58
PalacioCristal;2024;1;10;14
PalacioCristal;2024;1;11;14,42
PalacioCristal;2024;1;12;13,86
PalacioCristal;2024;1;13;14,14
PalacioCristal;2024;1;14;13,44
PalacioCristal;2024;1;15;14
PalacioCristal;2024;1;16;14,7
PalacioCristal;2024;1;17;13,86
PalacioCristal;2024;1;18;14,42
PalacioCristal;2024;1;19;13,44
PalacioCristal;2024;1;20;14,14
PalacioCristal;2024;1;21;14,28
PalacioCristal;2024;1;22;13,3
PalacioCristal;2024;1;23;14,7
PalacioCristal;2024;1;24;13,58
PalacioCristal;2024;1;25;14,56
PalacioCristal;2024;1;26;14,56
PalacioCristal;2024;1;27;13,58
PalacioCristal;2024;1;28;14,7
PalacioCristal;2024;1;29;13,58
PalacioCristal;2024;1;30;0
PalacioCristal;2024;1;31;13,86
PalacioCristal;2024;2;1;15,435
PalacioCristal;2024;2;2;14,406
PalacioCristal;2024;2;3;14,112
PalacioCristal;2024;2;4;14,259
PalacioCristal;2024;2;5;14,847
PalacioCristal;2024;2;6;14,994
PalacioCristal;2024;2;7;13,965
PalacioCristal;2024;2;8;14,553
PalacioCristal;2024;2;9;15,435
PalacioCristal;2024;2;10;14,994
PalacioCristal;2024;2;11;15,435
PalacioCristal;2024;2;12;13,965
PalacioCristal;2024;2;13;14,994
PalacioCristal;2024;2;14;14,847
PalacioCristal;2024;2;15;13,965
PalacioCristal;2024;2;16;14,259
PalacioCristal;2024;2;17;14,553
PalacioCristal;2024;2;18;14,259
PalacioCristal;2024;2;19;14,553
PalacioCristal;2024;2;20;14,553
PalacioCristal;2024;2;21;13,965
PalacioCristal;2024;2;22;0
PalacioCristal;2024;2;23;14,553
PalacioCristal;2024;2;24;14,7
PalacioCristal;2024;2;25;13,965
PalacioCristal;2024;2;26;13,965
PalacioCristal;2024;2;27;0
PalacioCristal;2024;2;28;14,994
PalacioCristal;2024;2;29;14,7
PalacioCristal;2024;3;1;18,1692
PalacioCristal;2024;3;2;16,758
PalacioCristal;2024;3;3;18,1692
PalacioCristal;2024;3;4;17,9928
PalacioCristal;2024;3;5;17,64
PalacioCristal;2024;3;6;17,4636
PalacioCristal;2024;3;7;18,3456
PalacioCristal;2024;3;8;18,522
PalacioCristal;2024;3;9;18,1692
PalacioCristal;2024;3;10;17,4636
PalacioCristal;2024;3;11;18,522
PalacioCristal;2024;3;12;17,4636
PalacioCristal;2024;3;13;18,3456
PalacioCristal;2024;3;14;18,1692
PalacioCristal;2024;3;15;17,64
PalacioCristal;2024;3;16;17,8164
PalacioCristal;2024;3;17;17,8164
PalacioCristal;2024;3;18;18,3456
PalacioCristal;2024;3;19;17,9928
PalacioCristal;2024;3;20;17,2872
PalacioCristal;2024;3;21;0
PalacioCristal;2024;3;22;16,758
PalacioCristal;2024;3;23;18,1692
PalacioCristal;2024;3;24;18,3456
PalacioCristal;2024;3;25;17,8164
PalacioCristal;2024;3;26;18,522
PalacioCristal;2024;3;27;17,8164
PalacioCristal;2024;3;28;17,1108
PalacioCristal;2024;3;29;17,2872
PalacioCristal;2024;3;30;18,3456
PalacioCristal;2024;3;31;17,8164
Biologico;2023;1;1;19,2
Biologico;2023;1;2;19,2
Biologico;2023;1;3;19,2
Biologico;2023;1;4;21
Biologico;2023;1;5;20
Biologico;2023;1;6;19
Biologico;2023;1;7;19,8
Biologico;2023;1;8;21
Biologico;2023;1;9;19,2
Biologico;2023;1;10;19,2
Biologico;2023;1;11;19,8
Biologico;2023;1;12;19,4
Biologico;2023;1;13;20
Biologico;2023;1;14;19,4
Biologico;2023;1;15;19,6
Biologico;2023;1;16;20,4
Biologico;2023;1;17;21
Biologico;2023;1;18;20
Biologico;2023;1;19;19
Biologico;2023;1;20;19,4
Biologico;2023;1;21;20,2
Biologico;2023;1;22;20,8
Biologico;2023;1;23;19,2
Biologico;2023;1;24;19,2
Biologico;2023;1;25;21
Biologico;2023;1;26;19,2
Biologico;2023;1;27;19,8
Biologico;2023;1;28;19,6
Biologico;2023;1;29;19,2
Biologico;2023;1;30;20,4
Biologico;2023;1;31;20,2
Biologico;2023;2;1;19,95
Biologico;2023;2;2;20,37
Biologico;2023;2;3;22,05
Biologico;2023;2;4;20,79
Biologico;2023;2;5;20,79
Biologico;2023;2;6;21,63
Biologico;2023;2;7;21,21
Biologico;2023;2;8;21,42
Biologico;2023;2;9;20,58
Biologico;2023;2;10;20,58
Biologico;2023;2;11;21,84
Biologico;2023;2;12;19,95
Biologico;2023;2;13;20,37
Biologico;2023;2;14;20,37
Biologico;2023;2;15;21,21
Biologico;2023;2;16;21,21
Biologico;2023;2;17;22,05
Biologico;2023;2;18;21
Biologico;2023;2;19;21,42
Biologico;2023;2;20;20,16
Biologico;2023;2;21;21,42
Biologico;2023;2;22;19,95
Biologico;2023;2;23;20,16
Biologico;2023;2;24;22,05
Biologico;2023;2;25;21,84
Biologico;2023;2;26;21
Biologico;2023;2;27;21,21
Biologico;2023;2;28;21,42
Biologico;2023;3;1;24,192
Biologico;2023;3;2;26,46
Biologico;2023;3;3;25,704
Biologico;2023;3;4;24,696
Biologico;2023;3;5;24,444
Biologico;2023;3;6;24,192
Biologico;2023;3;7;24,696
Biologico;2023;3;8;25,956
Biologico;2023;3;9;25,2
Biologico;2023;3;10;25,956
Biologico;2023;3;11;24,444
Biologico;2023;3;12;26,208
Biologico;2023;3;13;25,704
Biologico;2023;3;14;25,452
